Ending Weight Token,Ending Weight USD,Sale Rate,Total Proceeds,Unsold Tokens,Average Price,Min Price
0.14,0.86,0.55,4479683.524,22500000,0.162897583,0.035296559
0.14,0.86,0.56,4735008.02,22000000,0.169107429,0.038027326
0.14,0.86,0.57,5005029.865,21500000,0.175615083,0.040998725
0.14,0.86,0.58,5290708.375,21000000,0.18243822,0.044235538
0.14,0.86,0.59,5593076.912,20500000,0.189595828,0.047765569
0.14,0.86,0.6,5913249.827,20000000,0.197108328,0.051620072
0.14,0.86,0.61,6252430.207,19500000,0.204997712,0.055834267
0.14,0.86,0.62,6611918.532,19000000,0.213287695,0.060447931
0.14,0.86,0.63,6993122.372,18500000,0.222003885,0.065506108
0.14,0.86,0.64,7397567.294,18000000,0.231173978,0.071059935
0.14,0.86,0.65,7826909.136,17500000,0.240827973,0.077167634
0.14,0.86,0.66,8282947.892,17000000,0.250998421,0.083895686
0.14,0.86,0.67,8767643.437,16500000,0.2617207,0.091320245
0.14,0.86,0.68,9283133.434,16000000,0.273033336,0.099528834
0.14,0.86,0.69,9831753.749,15500000,0.28497837,0.108622397
0.14,0.86,0.7,10416061.87,15000000,0.297601768,0.1187178
0.14,0.86,0.71,11038863.84,14500000,0.310953911,0.129950883
0.14,0.86,0.72,11703245.36,14000000,0.325090149,0.142480217
0.14,0.86,0.73,12412607.95,13500000,0.340071451,0.156491765
0.14,0.86,0.74,13170711.09,13000000,0.355965165,0.172204688
0.14,0.86,0.75,13981721.69,12500000,0.372845912,0.189878647
0.14,0.86,0.76,14850272.47,12000000,0.390796644,0.20982305
0.14,0.86,0.77,15781531.27,11500000,0.409909903,0.232408877
0.14,0.86,0.78,16781283.94,11000000,0.430289332,0.258083933
0.14,0.86,0.79,17856034.24,10500000,0.4520515,0.287392728
0.14,0.86,0.8,19013125.17,10000000,0.475328129,0.321002688
0.14,0.86,0.81,20260887.63,9500000,0.50026883,0.359739121
0.14,0.86,0.82,21608824.54,9000000,0.527044501,0.4046325
0.14,0.86,0.83,23067841.24,8500000,0.555851596,0.456983355
0.14,0.86,0.84,24650537.29,8000000,0.586917555,0.518452789
0.14,0.86,0.85,26371581.21,7500000,0.620507793,0.591191069
0.14,0.86,0.86,28248198.96,7000000,0.65693486,0.678024075
0.14,0.86,0.87,30300821.7,6500000,0.696570614,0.782729955
0.14,0.86,0.88,32553961.55,6000000,0.739862762,0.91046055
0.14,0.86,0.89,35037422.19,5500000,0.787357802,1.068403074
0.14,0.86,0.9,37788015.73,5000000,0.839733683,1.266856082
0.14,0.86,0.91,40852071.15,4500000,0.897847718,1.521052954
0.14,0.86,0.92,44289230.81,4000000,0.962809365,1.854408546
0.14,0.86,0.93,48178443.43,3500000,1.036095558,2.304657743
0.14,0.86,0.94,52627922.69,3000000,1.119743036,2.936364526
0.14,0.86,0.95,57792787.39,2500000,1.216690261,3.868988553
0.14,0.86,0.96,63908972.22,2000000,1.331436921,5.348530042
0.14,0.86,0.97,71365909.37,1500000,1.471462049,7.967334035
0.14,0.86,0.98,80887984.75,1000000,1.650775199,13.56535515
0.14,0.86,0.99,94106070.37,500000,1.901132735,31.73418534
0.15,0.85,0.01,16058.51711,49500000,0.032117034,0.0011499
0.15,0.85,0.02,32924.54467,49000000,0.032924545,0.001223624
0.15,0.85,0.03,50638.36237,48500000,0.033758908,0.001302017
0.15,0.85,0.04,69242.33167,48000000,0.034621166,0.001385383
0.15,0.85,0.05,88781.01099,47500000,0.035512404,0.001474048
0.15,0.85,0.06,109301.2779,47000000,0.036433759,0.00156836
0.15,0.85,0.07,130852.459,46500000,0.037386417,0.001668694
0.15,0.85,0.08,153486.4672,46000000,0.038371617,0.001775449
0.15,0.85,0.09,177257.9483,45500000,0.039390655,0.001889053
0.15,0.85,0.1,202224.4359,45000000,0.040444887,0.002009964
0.15,0.85,0.11,228446.5166,44500000,0.04153573,0.002138675
0.15,0.85,0.12,255988.0054,44000000,0.042664668,0.002275711
0.15,0.85,0.13,284916.1323,43500000,0.043833251,0.002421639
0.15,0.85,0.14,315301.7407,43000000,0.045043106,0.002577065
0.15,0.85,0.15,347219.4988,42500000,0.046295933,0.002742641
0.15,0.85,0.16,380748.1246,42000000,0.047593516,0.002919068
0.15,0.85,0.17,415970.626,41500000,0.048937721,0.003107098
0.15,0.85,0.18,452974.5561,41000000,0.050330506,0.003307539
0.15,0.85,0.19,491852.286,40500000,0.051773925,0.003521263
0.15,0.85,0.2,532701.2958,40000000,0.05327013,0.003749207
0.15,0.85,0.21,575624.4852,39500000,0.05482138,0.003992379
0.15,0.85,0.22,620730.505,39000000,0.056430046,0.004251867
0.15,0.85,0.23,668134.1126,38500000,0.058098618,0.004528845
0.15,0.85,0.24,717956.5501,38000000,0.059829713,0.004824576
0.15,0.85,0.25,770325.951,37500000,0.061626076,0.005140427
0.15,0.85,0.26,825377.7745,37000000,0.063490598,0.005477873
0.15,0.85,0.27,883255.2705,36500000,0.065426316,0.005838507
0.15,0.85,0.28,944109.9793,36000000,0.067436427,0.006224056
0.15,0.85,0.29,1008102.266,35500000,0.069524294,0.006636385
0.15,0.85,0.3,1075401.896,35000000,0.07169346,0.007077516
0.15,0.85,0.31,1146188.652,34500000,0.073947655,0.007549639
0.15,0.85,0.32,1220652.995,34000000,0.076290812,0.008055131
0.15,0.85,0.33,1298996.784,33500000,0.078727078,0.008596572
0.15,0.85,0.34,1381434.035,33000000,0.081260826,0.009176764
0.15,0.85,0.35,1468191.759,32500000,0.083896672,0.009798754
0.15,0.85,0.36,1559510.845,32000000,0.086639491,0.010465858
0.15,0.85,0.37,1655647.031,31500000,0.089494434,0.011181686
0.15,0.85,0.38,1756871.939,31000000,0.092466944,0.011950174
0.15,0.85,0.39,1863474.201,30500000,0.09556278,0.012775618
0.15,0.85,0.4,1975760.676,30000000,0.098788034,0.013662707
0.15,0.85,0.41,2094057.77,29500000,0.102149159,0.01461657
0.15,0.85,0.42,2218712.86,29000000,0.105652993,0.015642819
0.15,0.85,0.43,2350095.852,28500000,0.109306784,0.016747602
0.15,0.85,0.44,2488600.858,28000000,0.113118221,0.017937662
0.15,0.85,0.45,2634648.034,27500000,0.117095468,0.019220403
0.15,0.85,0.46,2788685.576,27000000,0.121247199,0.020603966
0.15,0.85,0.47,2951191.893,26500000,0.125582634,0.02209731
0.15,0.85,0.48,3122677.983,26000000,0.130111583,0.02371031
0.15,0.85,0.49,3303690.032,25500000,0.134844491,0.025453863
0.15,0.85,0.5,3494812.252,25000000,0.13979249,0.027340015
0.15,0.85,0.51,3696670,24500000,0.144967451,0.029382095
0.15,0.85,0.52,3909933.193,24000000,0.150382046,0.031594878
0.15,0.85,0.53,4135320.071,23500000,0.156049814,0.033994769
0.15,0.85,0.54,4373601.335,23000000,0.161985235,0.036600008
0.15,0.85,0.55,4625604.713,22500000,0.168203808,0.039430915
0.15,0.85,0.56,4892220.007,22000000,0.174722143,0.042510167
0.15,0.85,0.57,5174404.681,21500000,0.181558059,0.045863114
0.15,0.85,0.58,5473190.053,21000000,0.188730691,0.049518159
0.15,0.85,0.59,5789688.187,20500000,0.196260616,0.053507184
0.15,0.85,0.6,6125099.562,20000000,0.204169985,0.057866056
0.15,0.85,0.61,6480721.641,19500000,0.212482677,0.062635219
0.15,0.85,0.62,6857958.456,19000000,0.221224466,0.067860385
0.15,0.85,0.63,7258331.359,18500000,0.230423218,0.073593351
0.15,0.85,0.64,7683491.13,18000000,0.240109098,0.079892969
0.15,0.85,0.65,8135231.616,17500000,0.250314819,0.086826289
0.15,0.85,0.66,8615505.185,17000000,0.261075915,0.094469933
0.15,0.85,0.67,9126440.252,16500000,0.272431052,0.102911735
0.15,0.85,0.68,9670361.249,16000000,0.28442239,0.112252722
0.15,0.85,0.69,10249811.45,15500000,0.297095984,0.1226095
0.15,0.85,0.7,10867579.17,15000000,0.310502262,0.134117176
0.15,0.85,0.71,11526727.93,14500000,0.324696561,0.146932916
0.15,0.85,0.72,12230631.39,14000000,0.339739761,0.161240342
0.15,0.85,0.73,12983013.96,13500000,0.355699013,0.177254967
0.15,0.85,0.74,13787998.26,13000000,0.372648601,0.195230997
0.15,0.85,0.75,14650160.86,12500000,0.390670956,0.215469872
0.15,0.85,0.76,15574598.24,12000000,0.409857848,0.238331102
0.15,0.85,0.77,16567005.15,11500000,0.430311822,0.264246123
0.15,0.85,0.78,17633768.59,11000000,0.452147913,0.293736197
0.15,0.85,0.79,18782081.1,10500000,0.475495724,0.327435753
0.15,0.85,0.8,20020078.76,10000000,0.500501969,0.366123177
0.15,0.85,0.81,21357010.57,9500000,0.527333594,0.41076194
0.15,0.85,0.82,22803448.52,9000000,0.556181671,0.462556242
0.15,0.85,0.83,24371551.04,8500000,0.58726629,0.523027456
0.15,0.85,0.84,26075397.34,8000000,0.620842794,0.594120842
0.15,0.85,0.85,27931417.59,7500000,0.657209826,0.678357294
0.15,0.85,0.86,29958954.89,7000000,0.696719881,0.779053566
0.15,0.85,0.87,32181012.02,6500000,0.73979338,0.900649352
0.15,0.85,0.88,34625263.28,6000000,0.786937802,1.049206038
0.15,0.85,0.89,37325456.32,5500000,0.838774299,1.233190569
0.15,0.85,0.9,40323404.72,5000000,0.89607566,1.464751492
0.15,0.85,0.91,43671906.23,4500000,0.959822115,1.761883901
0.15,0.85,0.92,47439170.06,4000000,1.031286306,2.152288519
0.15,0.85,0.93,51715822.96,3500000,1.112168236,2.680677043
0.15,0.85,0.94,56626580.82,3000000,1.204820868,3.423677804
0.15,0.85,0.95,62350976.92,2500000,1.312652146,4.523324379
0.15,0.85,0.96,69163315.7,2000000,1.44090241,6.272661791
0.15,0.85,0.97,77518540.79,1500000,1.598320429,9.378774956
0.15,0.85,0.98,88267212.93,1000000,1.801371692,16.04297836
0.15,0.85,0.99,103334556.7,500000,2.087566801,37.76894236
0.16,0.84,0.01,16214.29548,49500000,0.032428591,0.001241776
0.16,0.84,0.02,33253.16835,49000000,0.033253168,0.001322043
0.16,0.84,0.03,51158.24199,48500000,0.034105495,0.001407437
0.16,0.84,0.04,69973.31665,48000000,0.034986658,0.001498296
0.16,0.84,0.05,89744.49129,47500000,0.035897797,0.001594981
0.16,0.84,0.06,110520.293,47000000,0.036840098,0.001697878
0.16,0.84,0.07,132351.8142,46500000,0.037814804,0.001807401
0.16,0.84,0.08,155292.8587,46000000,0.038823215,0.001923995
0.16,0.84,0.09,179400.0963,45500000,0.039866688,0.002048133
0.16,0.84,0.1,204733.228,45000000,0.040946646,0.002180326
0.16,0.84,0.11,231355.1608,44500000,0.042064575,0.00232112
0.16,0.84,0.12,259332.1941,44000000,0.043222032,0.002471101
0.16,0.84,0.13,288734.2181,43500000,0.044420649,0.002630898
0.16,0.84,0.14,319634.925,43000000,0.045662132,0.002801187
0.16,0.84,0.15,352112.0338,42500000,0.046948271,0.002982694
0.16,0.84,0.16,386247.5299,42000000,0.048280941,0.003176199
0.16,0.84,0.17,422127.921,41500000,0.049662108,0.00338254
0.16,0.84,0.18,459844.5096,41000000,0.051093834,0.003602621
0.16,0.84,0.19,499493.6835,40500000,0.052578282,0.003837412
0.16,0.84,0.2,541177.2275,40000000,0.054117723,0.004087961
0.16,0.84,0.21,585002.6542,39500000,0.055714538,0.004355395
0.16,0.84,0.22,631083.5596,39000000,0.057371233,0.004640929
0.16,0.84,0.23,679540.0022,38500000,0.059090435,0.004945876
0.16,0.84,0.24,730498.9095,38000000,0.060874909,0.00527165
0.16,0.84,0.25,784094.5122,37500000,0.062727561,0.005619782
0.16,0.84,0.26,840468.8108,37000000,0.064651447,0.005991922
0.16,0.84,0.27,899772.0745,36500000,0.066649783,0.00638986
0.16,0.84,0.28,962163.3777,36000000,0.068725956,0.006815528
0.16,0.84,0.29,1027811.174,35500000,0.070883529,0.007271021
0.16,0.84,0.3,1096893.917,35000000,0.073126261,0.007758609
0.16,0.84,0.31,1169600.719,34500000,0.075458111,0.008280753
0.16,0.84,0.32,1246132.073,34000000,0.077883255,0.008840124
0.16,0.84,0.33,1326700.615,33500000,0.080406098,0.009439622
0.16,0.84,0.34,1411531.956,33000000,0.083031292,0.010082403
0.16,0.84,0.35,1500865.576,32500000,0.085763747,0.010771895
0.16,0.84,0.36,1594955.788,32000000,0.088608655,0.011511834
0.16,0.84,0.37,1694072.778,31500000,0.091571501,0.01230629
0.16,0.84,0.38,1798503.731,31000000,0.094658091,0.013159703
0.16,0.84,0.39,1908554.051,30500000,0.097874567,0.014076918
0.16,0.84,0.4,2024548.678,30000000,0.101227434,0.015063233
0.16,0.84,0.41,2146833.518,29500000,0.104723586,0.016124441
0.16,0.84,0.42,2275776.997,29000000,0.108370333,0.017266887
0.16,0.84,0.43,2411771.742,28500000,0.11217543,0.018497524
0.16,0.84,0.44,2555236.419,28000000,0.11614711,0.019823987
0.16,0.84,0.45,2706617.725,27500000,0.120294121,0.02125466
0.16,0.84,0.46,2866392.563,27000000,0.124625764,0.022798768
0.16,0.84,0.47,3035070.415,26500000,0.129151933,0.02446647
0.16,0.84,0.48,3213195.938,26000000,0.133883164,0.026268973
0.16,0.84,0.49,3401351.797,25500000,0.138830686,0.028218648
0.16,0.84,0.5,3600161.776,25000000,0.144006471,0.030329179
0.16,0.84,0.51,3810294.188,24500000,0.149423301,0.03261572
0.16,0.84,0.52,4032465.621,24000000,0.155094832,0.03509508
0.16,0.84,0.53,4267445.063,23500000,0.161035663,0.03778593
0.16,0.84,0.54,4516058.449,23000000,0.167261424,0.040709048
0.16,0.84,0.55,4779193.679,22500000,0.173788861,0.043887596
0.16,0.84,0.56,5057806.169,22000000,0.180635935,0.047347436
0.16,0.84,0.57,5352925.012,21500000,0.18782193,0.051117505
0.16,0.84,0.58,5665659.802,21000000,0.195367579,0.055230241
0.16,0.84,0.59,5997208.246,20500000,0.203295195,0.059722083
0.16,0.84,0.6,6348864.642,20000000,0.211628821,0.064634054
0.16,0.84,0.61,6722029.354,19500000,0.220394405,0.070012446
0.16,0.84,0.62,7118219.438,19000000,0.229619982,0.075909614
0.16,0.84,0.63,7539080.566,18500000,0.239335891,0.082384932
0.16,0.84,0.64,7986400.466,18000000,0.249575015,0.089505904
0.16,0.84,0.65,8462124.1,17500000,0.260373049,0.097349501
0.16,0.84,0.66,8968370.855,17000000,0.271768814,0.106003744
0.16,0.84,0.67,9507454.093,16500000,0.2838046,0.115569617
0.16,0.84,0.68,10081903.44,16000000,0.296526572,0.126163357
0.16,0.84,0.69,10694490.29,15500000,0.309985226,0.137919238
0.16,0.84,0.7,11348257.14,15000000,0.324235918,0.15099296
0.16,0.84,0.71,12046551.41,14500000,0.339339476,0.165565797
0.16,0.84,0.72,12793064.64,14000000,0.355362907,0.181849706
0.16,0.84,0.73,13591878.16,13500000,0.372380223,0.200093678
0.16,0.84,0.74,14447516.48,13000000,0.390473418,0.220591654
0.16,0.84,0.75,15365010.25,12500000,0.409733607,0.243692504
0.16,0.84,0.76,16349970.63,12000000,0.430262385,0.269812675
0.16,0.84,0.77,17408678.02,11500000,0.452173455,0.299452399
0.16,0.84,0.78,18548188.5,11000000,0.475594577,0.333216618
0.16,0.84,0.79,19776462.47,10500000,0.500669936,0.371842318
0.16,0.84,0.8,21102521.55,10000000,0.527563039,0.416234605
0.16,0.84,0.81,22536641.45,9500000,0.556460283,0.467514933
0.16,0.84,0.82,24090591.77,9000000,0.587575409,0.52708641
0.16,0.84,0.83,25777937.17,8500000,0.621155112,0.596723598
0.16,0.84,0.84,27614420.3,8000000,0.657486198,0.678697982
0.16,0.84,0.85,29618455.58,7500000,0.696904837,0.775956554
0.16,0.84,0.86,31811775.46,7000000,0.739808732,0.892381227
0.16,0.84,0.87,34220290.92,6500000,0.786673355,1.033174507
0.16,0.84,0.88,36875260.03,6000000,0.838074092,1.205448176
0.16,0.84,0.89,39814910.25,5500000,0.894717084,1.419149479
0.16,0.84,0.9,43086749.64,5000000,0.957483325,1.688570499
0.16,0.84,0.91,46750959.35,4500000,1.027493612,2.034911877
0.16,0.84,0.92,50885552.42,4000000,1.106207661,2.490858149
0.16,0.84,0.93,55594556.95,3500000,1.19558187,3.109249728
0.16,0.84,0.94,61021682.08,3000000,1.298333661,3.980800065
0.16,0.84,0.95,67374649.15,2500000,1.418413666,5.273955404
0.16,0.84,0.96,74972211.12,2000000,1.561921065,7.336934568
0.16,0.84,0.97,84345473.87,1500000,1.739081935,11.0117282
0.16,0.84,0.98,96492251.48,1000000,1.969229622,18.9256825
0.16,0.84,0.99,113682719.3,500000,2.296620592,44.84345716
0.17,0.83,0.01,16373.47482,49500000,0.03274695,0.001335957
0.17,0.83,0.02,33589.13288,49000000,0.033589133,0.00142303
0.17,0.83,0.03,51689.99865,48500000,0.034459999,0.001515713
0.17,0.83,0.04,70721.37374,48000000,0.035360687,0.00161438
0.17,0.83,0.05,90730.96588,47500000,0.036292386,0.001719428
0.17,0.83,0.06,111769.0258,47000000,0.037256342,0.001831286
0.17,0.83,0.07,133888.4928,46500000,0.038253855,0.001950411
0.17,0.83,0.08,157145.1491,46000000,0.039286287,0.002077294
0.17,0.83,0.09,181597.7847,45500000,0.040355063,0.00221246
0.17,0.83,0.1,207308.3718,45000000,0.041461674,0.002356473
0.17,0.83,0.11,234342.2509,44500000,0.042607682,0.002509938
0.17,0.83,0.12,262768.329,44000000,0.043794721,0.002673506
0.17,0.83,0.13,292659.2902,43500000,0.045024506,0.002847874
0.17,0.83,0.14,324091.8209,43000000,0.046298832,0.003033791
0.17,0.83,0.15,357146.8486,42500000,0.04761958,0.003232063
0.17,0.83,0.16,391909.798,42000000,0.048988725,0.003443557
0.17,0.83,0.17,428470.8631,41500000,0.050408337,0.003669204
0.17,0.83,0.18,466925.2979,41000000,0.051880589,0.003910009
0.17,0.83,0.19,507373.7278,40500000,0.053407761,0.004167052
0.17,0.83,0.2,549922.4806,40000000,0.054992248,0.004441498
0.17,0.83,0.21,594683.9421,39500000,0.056636566,0.004734603
0.17,0.83,0.22,641776.9353,39000000,0.058343358,0.00504772
0.17,0.83,0.23,691327.1269,38500000,0.060115402,0.005382313
0.17,0.83,0.24,743467.4623,38000000,0.061955622,0.005739961
0.17,0.83,0.25,798338.6318,37500000,0.063867091,0.006122369
0.17,0.83,0.26,856089.5704,37000000,0.065853044,0.006531384
0.17,0.83,0.27,916877.9945,36500000,0.067916888,0.006969002
0.17,0.83,0.28,980870.9771,36000000,0.070062213,0.007437386
0.17,0.83,0.29,1048245.567,35500000,0.072292798,0.007938878
0.17,0.83,0.3,1119189.452,35000000,0.07461263,0.008476017
0.17,0.83,0.31,1193901.677,34500000,0.077025915,0.009051562
0.17,0.83,0.32,1272593.412,34000000,0.079537088,0.009668503
0.17,0.83,0.33,1355488.782,33500000,0.082150835,0.010330095
0.17,0.83,0.34,1442825.763,33000000,0.084872104,0.011039873
0.17,0.83,0.35,1534857.143,32500000,0.087706122,0.011801689
0.17,0.83,0.36,1631851.571,32000000,0.090658421,0.012619737
0.17,0.83,0.37,1734094.678,31500000,0.093734847,0.013498591
0.17,0.83,0.38,1841890.3,31000000,0.096941595,0.014443242
0.17,0.83,0.39,1955561.795,30500000,0.10028522,0.015459144
0.17,0.83,0.4,2075453.475,30000000,0.103772674,0.016552258
0.17,0.83,0.41,2201932.16,29500000,0.107411325,0.017729111
0.17,0.83,0.42,2335388.859,29000000,0.111208993,0.018996854
0.17,0.83,0.43,2476240.61,28500000,0.115173982,0.02036333
0.17,0.83,0.44,2624932.466,28000000,0.119315112,0.021837153
0.17,0.83,0.45,2781939.677,27500000,0.123641763,0.023427791
0.17,0.83,0.46,2947770.058,27000000,0.128163916,0.025145668
0.17,0.83,0.47,3122966.575,26500000,0.132892195,0.02700227
0.17,0.83,0.48,3308110.185,26000000,0.137837924,0.029010274
0.17,0.83,0.49,3503822.933,25500000,0.143013181,0.031183688
0.17,0.83,0.5,3710771.355,25000000,0.148430854,0.033538012
0.17,0.83,0.51,3929670.214,24500000,0.154104714,0.036090424
0.17,0.83,0.52,4161286.612,24000000,0.160049485,0.038859988
0.17,0.83,0.53,4406444.511,23500000,0.166280925,0.0418679
0.17,0.83,0.54,4666029.733,23000000,0.172815916,0.04513776
0.17,0.83,0.55,4940995.482,22500000,0.179672563,0.048695891
0.17,0.83,0.56,5232368.454,22000000,0.186870302,0.052571711
0.17,0.83,0.57,5541255.621,21500000,0.194430022,0.056798153
0.17,0.83,0.58,5868851.778,21000000,0.202374199,0.061412164
0.17,0.83,0.59,6216447.933,20500000,0.210727049,0.066455277
0.17,0.83,0.6,6585440.697,20000000,0.21951469,0.071974282
0.17,0.83,0.61,6977342.768,19500000,0.228765337,0.078022016
0.17,0.83,0.62,7393794.71,19000000,0.238509507,0.084658287
0.17,0.83,0.63,7836578.192,18500000,0.24878026,0.091950962
0.17,0.83,0.64,8307630.916,18000000,0.259613466,0.099977268
0.17,0.83,0.65,8809063.502,17500000,0.271048108,0.108825324
0.17,0.83,0.66,9343178.647,17000000,0.283126626,0.118595983
0.17,0.83,0.67,9912492.919,16500000,0.295895311,0.129405036
0.17,0.83,0.68,10519761.65,16000000,0.309404755,0.141385875
0.17,0.83,0.69,11168007.49,15500000,0.323710362,0.154692714
0.17,0.83,0.7,11860553.2,15000000,0.338872949,0.169504523
0.17,0.83,0.71,12601059.61,14500000,0.354959426,0.186029842
0.17,0.83,0.72,13393569.66,14000000,0.372043602,0.20451272
0.17,0.83,0.73,14242559.7,13500000,0.390207115,0.225240093
0.17,0.83,0.74,15152999.73,13000000,0.409540533,0.248550999
0.17,0.83,0.75,16130424.27,12500000,0.430144647,0.274848195
0.17,0.83,0.76,17181016.51,12000000,0.452132013,0.304612898
0.17,0.83,0.77,18311708.67,11500000,0.475628797,0.33842368
0.17,0.83,0.78,19530302.63,11000000,0.50077699,0.376980897
0.17,0.83,0.79,20845615.98,10500000,0.527737113,0.421138613
0.17,0.83,0.8,22267660.44,10000000,0.556691511,0.471946781
0.17,0.83,0.81,23807861.62,9500000,0.587848435,0.530707661
0.17,0.83,0.82,25479332.67,9000000,0.621447138,0.59905231
0.17,0.83,0.83,27297218.53,8500000,0.657764302,0.679045834
0.17,0.83,0.84,29279134.7,8000000,0.697122255,0.773334594
0.17,0.83,0.85,31445733.85,7500000,0.73989962,0.885355916
0.17,0.83,0.86,33821448.89,7000000,0.786545323,1.019643034
0.17,0.83,0.87,36435484.52,6500000,0.837597345,1.18227889
0.17,0.83,0.88,39323166.35,6000000,0.893708326,1.381589535
0.17,0.83,0.89,42527817.88,5500000,0.955681301,1.629236253
0.17,0.83,0.9,46103440.26,5000000,1.024520895,1.941997333
0.17,0.83,0.91,50118654.45,4500000,1.101508889,2.34479801
0.17,0.83,0.92,54662709.5,4000000,1.188319772,2.876124385
0.17,0.83,0.93,59855035.15,3500000,1.287205057,3.59829791
0.17,0.83,0.94,65861232.92,3000000,1.401302828,4.618494482
0.17,0.83,0.95,72921616.4,2500000,1.535191924,6.136099162
0.17,0.83,0.96,81406503.33,2000000,1.695968819,8.564112117
0.17,0.83,0.97,91935670.97,1500000,1.895580845,12.90332465
0.17,0.83,0.98,105679030,1000000,2.156714898,22.28395861
0.17,0.83,0.99,125311568.5,500000,2.531546839,53.14749606
0.18,0.82,0.01,16536.17028,49500000,0.033072341,0.001432532
0.18,0.82,0.02,33932.69225,49000000,0.033932692,0.001526685
0.18,0.82,0.03,52234.05203,48500000,0.034822701,0.00162696
0.18,0.82,0.04,71487.11869,48000000,0.035743559,0.001733765
0.18,0.82,0.05,91741.28069,47500000,0.036696512,0.001847541
0.18,0.82,0.06,113048.591,47000000,0.037682864,0.001968757
0.18,0.82,0.07,135463.9211,46500000,0.038703977,0.002097919
0.18,0.82,0.08,159045.1252,46000000,0.039761281,0.002235567
0.18,0.82,0.09,183853.2146,45500000,0.04085627,0.002382281
0.18,0.82,0.1,209952.5431,45000000,0.041990509,0.002538684
0.18,0.82,0.11,237411.005,44500000,0.043165637,0.002705445
0.18,0.82,0.12,266300.2455,44000000,0.044383374,0.00288328
0.18,0.82,0.13,296695.8851,43500000,0.045645521,0.003072962
0.18,0.82,0.14,328677.7588,43000000,0.046953966,0.003275321
0.18,0.82,0.15,362330.1712,42500000,0.048310689,0.003491246
0.18,0.82,0.16,397742.169,42000000,0.049717771,0.0037217
0.18,0.82,0.17,435007.8313,41500000,0.051177392,0.003967713
0.18,0.82,0.18,474226.5805,41000000,0.052691842,0.0042304
0.18,0.82,0.19,515503.5141,40500000,0.054263528,0.004510958
0.18,0.82,0.2,558949.7591,40000000,0.055894976,0.004810681
0.18,0.82,0.21,604682.8523,39500000,0.057588843,0.005130963
0.18,0.82,0.22,652827.146,39000000,0.059347922,0.005473309
0.18,0.82,0.23,703514.2437,38500000,0.061175152,0.005839346
0.18,0.82,0.24,756883.4662,38000000,0.063073622,0.006230828
0.18,0.82,0.25,813082.352,37500000,0.065046588,0.006649657
0.18,0.82,0.26,872267.1935,37000000,0.067097476,0.007097886
0.18,0.82,0.27,934603.6137,36500000,0.069229897,0.007577742
0.18,0.82,0.28,1000267.185,36000000,0.071447656,0.008091634
0.18,0.82,0.29,1069444.094,35500000,0.073754765,0.008642177
0.18,0.82,0.3,1142331.859,35000000,0.076155457,0.009232204
0.18,0.82,0.31,1219140.099,34500000,0.0786542,0.009864795
0.18,0.82,0.32,1300091.365,34000000,0.08125571,0.010543295
0.18,0.82,0.33,1385422.035,33500000,0.083964972,0.011271339
0.18,0.82,0.34,1475383.281,33000000,0.086787252,0.012052885
0.18,0.82,0.35,1570242.112,32500000,0.089728121,0.012892245
0.18,0.82,0.36,1670282.5,32000000,0.092793472,0.013794116
0.18,0.82,0.37,1775806.603,31500000,0.095989546,0.014763625
0.18,0.82,0.38,1887136.083,31000000,0.099322952,0.015806369
0.18,0.82,0.39,2004613.538,30500000,0.102800694,0.016928469
0.18,0.82,0.4,2128604.059,30000000,0.106430203,0.018136619
0.18,0.82,0.41,2259496.908,29500000,0.110219361,0.019438151
0.18,0.82,0.42,2397707.359,29000000,0.114176541,0.020841105
0.18,0.82,0.43,2543678.688,28500000,0.118310637,0.022354305
0.18,0.82,0.44,2697884.347,28000000,0.122631107,0.023987446
0.18,0.82,0.45,2860830.331,27500000,0.127148015,0.025751194
0.18,0.82,0.46,3033057.77,27000000,0.131872077,0.027657298
0.18,0.82,0.47,3215145.753,26500000,0.136814713,0.029718712
0.18,0.82,0.48,3407714.427,26000000,0.141988101,0.031949743
0.18,0.82,0.49,3611428.391,25500000,0.14740524,0.034366211
0.18,0.82,0.5,3827000.421,25000000,0.153080017,0.03698563
0.18,0.82,0.51,4055195.563,24500000,0.159027277,0.039827428
0.18,0.82,0.52,4296835.648,24000000,0.16526291,0.042913177
0.18,0.82,0.53,4552804.261,23500000,0.171803934,0.046266878
0.18,0.82,0.54,4824052.231,23000000,0.178668601,0.049915273
0.18,0.82,0.55,5111603.714,22500000,0.185876499,0.053888211
0.18,0.82,0.56,5416562.925,22000000,0.193448676,0.058219072
0.18,0.82,0.57,5740121.623,21500000,0.201407776,0.062945255
0.18,0.82,0.58,6083567.437,21000000,0.209778187,0.068108742
0.18,0.82,0.59,6448293.148,20500000,0.218586208,0.073756765
0.18,0.82,0.6,6835807.077,20000000,0.227860236,0.079942572
0.18,0.82,0.61,7247744.701,19500000,0.237630974,0.086726336
0.18,0.82,0.62,7685881.721,19000000,0.247931668,0.09417622
0.18,0.82,0.63,8152148.757,18500000,0.258798373,0.102369635
0.18,0.82,0.64,8648647.955,18000000,0.270270249,0.111394731
0.18,0.82,0.65,9177671.778,17500000,0.282389901,0.121352172
0.18,0.82,0.66,9741724.362,17000000,0.295203769,0.132357259
0.18,0.82,0.67,10343545.84,16500000,0.308762562,0.14454248
0.18,0.82,0.68,10986140.16,16000000,0.32312177,0.158060586
