Ending Weight Token,Ending Weight USD,Sale Rate,Total Proceeds,Unsold Tokens,Average Price,Min Price
0.1,0.9,0.98,9075887.169,1000000,0.185222187,1.068973339
0.1,0.9,0.99,11697728.84,500000,0.236317754,2.751234194
0.11,0.89,0.01,9739.889763,49500000,0.01947978,0.000789256
0.11,0.89,0.02,13007.9877,49000000,0.013007988,0.000805723
0.11,0.89,0.03,26341.05392,48500000,0.017560703,0.000848705
0.11,0.89,0.04,39874.17621,48000000,0.019937088,0.000893109
0.11,0.89,0.05,44634.96974,47500000,0.017853988,0.000915153
0.11,0.89,0.06,52260.28375,47000000,0.017420095,0.000945354
0.11,0.89,0.07,93580.69162,46500000,0.02673734,0.001067603
0.11,0.89,0.08,174937.7069,46000000,0.043734427,0.001302292
0.11,0.89,0.09,89061.15873,45500000,0.019791369,0.001078541
0.11,0.89,0.1,96692.17222,45000000,0.019338434,0.001111916
0.11,0.89,0.11,178829.1882,44500000,0.032514398,0.001357226
0.11,0.89,0.12,137344.2125,44000000,0.022890702,0.001253726
0.11,0.89,0.13,189540.1239,43500000,0.029160019,0.001419488
0.11,0.89,0.14,149164.2357,43000000,0.021309177,0.001317559
0.11,0.89,0.15,141048.6686,42500000,0.018806489,0.001308976
0.11,0.89,0.16,180414.1555,42000000,0.022551769,0.001442784
0.11,0.89,0.17,256073.778,41500000,0.030126327,0.001690128
0.11,0.89,0.18,190173.8107,41000000,0.021130423,0.001508004
0.11,0.89,0.19,177144.8081,40500000,0.018646822,0.001486045
0.11,0.89,0.2,272405.9816,40000000,0.027240598,0.001805019
0.11,0.89,0.21,218449.4204,39500000,0.020804707,0.00165557
0.11,0.89,0.22,328873.596,39000000,0.0298976,0.002033939
0.11,0.89,0.23,312832.6931,38500000,0.027202843,0.002007803
0.11,0.89,0.24,227589.7181,38000000,0.01896581,0.001751272
0.11,0.89,0.25,349490.9678,37500000,0.027959277,0.002184658
0.11,0.89,0.26,360380.6708,37000000,0.02772159,0.002251309
0.11,0.89,0.27,404161.3553,36500000,0.029937878,0.002433452
0.11,0.89,0.28,349132.3358,36000000,0.024938024,0.002274443
0.11,0.89,0.29,459861.3311,35500000,0.031714575,0.002699923
0.11,0.89,0.3,546905.943,35000000,0.036460396,0.003052203
0.11,0.89,0.31,353527.0229,34500000,0.022808195,0.002389416
0.11,0.89,0.32,443943.3938,34000000,0.027746462,0.002760002
0.11,0.89,0.33,396401.8999,33500000,0.024024358,0.002622193
0.11,0.89,0.34,390012.1997,33000000,0.022941894,0.002637506
0.11,0.89,0.35,1294586.657,32500000,0.07397638,0.006188943
0.11,0.89,0.36,390148.8511,32000000,0.021674936,0.002720481
0.11,0.89,0.37,496541.7669,31500000,0.026840096,0.003189716
0.11,0.89,0.38,912838.6509,31000000,0.04804414,0.004935108
0.11,0.89,0.39,370140.12,30500000,0.018981545,0.002771548
0.11,0.89,0.4,488543.4001,30000000,0.02442717,0.003315601
0.11,0.89,0.41,479815.6723,29500000,0.023405643,0.003334489
0.11,0.89,0.42,869381.5723,29000000,0.041399122,0.005086499
0.11,0.89,0.43,1095309.855,28500000,0.050944644,0.006175726
0.11,0.89,0.44,693402.3005,28000000,0.031518286,0.00447539
0.11,0.89,0.45,888743.2758,27500000,0.039499701,0.005452814
0.11,0.89,0.46,799040.9232,27000000,0.03474091,0.005134724
0.11,0.89,0.47,885939.0649,26500000,0.037699535,0.005645276
0.11,0.89,0.48,794692.0232,26000000,0.033112168,0.005311156
0.11,0.89,0.49,1009785.921,25500000,0.041215752,0.006479365
0.11,0.89,0.5,1260556.563,25000000,0.050422263,0.007874332
0.11,0.89,0.51,924330.111,24500000,0.03624824,0.00630389
0.11,0.89,0.52,664647.1476,24000000,0.025563352,0.005070322
0.11,0.89,0.53,777774.8493,23500000,0.029349994,0.005785496
0.11,0.89,0.54,1760473.466,23000000,0.065202721,0.011301131
0.11,0.89,0.55,1123451.071,22500000,0.040852766,0.007980775
0.11,0.89,0.56,1945036.133,22000000,0.069465576,0.012873249
0.11,0.89,0.57,1115959.993,21500000,0.039156491,0.008308118
0.11,0.89,0.58,2072624.063,21000000,0.071469795,0.014252874
0.11,0.89,0.59,1639502.51,20500000,0.055576356,0.011935267
0.11,0.89,0.6,2549955.108,20000000,0.084998504,0.017976562
0.11,0.89,0.61,1379028.277,19500000,0.045214042,0.010862384
0.11,0.89,0.62,3514360.37,19000000,0.113366464,0.025326383
0.11,0.89,0.63,1810530.523,18500000,0.057477159,0.014392241
0.11,0.89,0.64,2042632.255,18000000,0.063832258,0.01641889
0.11,0.89,0.65,2840602.179,17500000,0.087403144,0.022640757
0.11,0.89,0.66,1911086.401,17000000,0.057911709,0.016408805
0.11,0.89,0.67,1644826.248,16500000,0.049099291,0.014870356
0.11,0.89,0.68,4645005.664,16000000,0.136617814,0.038992039
0.11,0.89,0.69,1552779.732,15500000,0.045008108,0.015080861
0.11,0.89,0.7,1513813.781,15000000,0.043251822,0.015256002
0.11,0.89,0.71,2764730.945,14500000,0.077879745,0.0266667
0.11,0.89,0.72,3360456.06,14000000,0.093346002,0.03298816
0.11,0.89,0.73,2169809.517,13500000,0.059446836,0.023082725
0.11,0.89,0.74,3257858.542,13000000,0.088050231,0.034531041
0.11,0.89,0.75,1970693.354,12500000,0.052551823,0.022920302
0.11,0.89,0.76,2849591.712,12000000,0.074989256,0.033117154
0.11,0.89,0.77,3052739.55,11500000,0.079291936,0.036786699
0.11,0.89,0.78,1499926.807,11000000,0.038459662,0.020647176
0.11,0.89,0.79,7007672.025,10500000,0.177409418,0.087821088
0.11,0.89,0.8,2250107.05,10000000,0.056252676,0.032179486
0.11,0.89,0.81,2897941.943,9500000,0.071554122,0.042479609
0.11,0.89,0.82,5982897.577,9000000,0.145924331,0.088097847
0.11,0.89,0.83,5844962.207,8500000,0.140842463,0.091235547
0.11,0.89,0.84,2572445.377,8000000,0.061248699,0.045315162
0.11,0.89,0.85,6946147.432,7500000,0.163438763,0.121940509
0.11,0.89,0.86,2639145.934,7000000,0.061375487,0.052996657
0.11,0.89,0.87,10383014.04,6500000,0.238689978,0.207459179
0.11,0.89,0.88,5407823.874,6000000,0.122905088,0.120088895
0.11,0.89,0.89,4645938.065,5500000,0.104403103,0.113528929
0.11,0.89,0.9,7326239.45,5000000,0.162805321,0.192577447
0.11,0.89,0.91,5577643.236,4500000,0.122585566,0.164933933
0.11,0.89,0.92,8359487.446,4000000,0.181727988,0.27341316
0.11,0.89,0.93,11558228.51,3500000,0.248564054,0.427982811
0.11,0.89,0.94,3860887.122,3000000,0.082146535,0.175249072
0.11,0.89,0.95,13835780.67,2500000,0.291279593,0.714716825
0.11,0.89,0.96,13487983.67,2000000,0.28099966,0.871906486
0.11,0.89,0.97,5365150.639,1500000,0.110621663,0.478110219
0.11,0.89,0.98,10138113.47,1000000,0.206900275,1.323881015
0.11,0.89,0.99,4032346.49,500000,0.081461545,1.105227493
0.12,0.88,0.01,10115.47336,49500000,0.020230947,0.000871848
0.12,0.88,0.02,18524.48126,49000000,0.018524481,0.000904627
0.12,0.88,0.03,26737.11839,48500000,0.017824746,0.000937519
0.12,0.88,0.04,43820.35144,48000000,0.021910176,0.000996814
0.12,0.88,0.05,54927.4864,47500000,0.021970995,0.001039849
0.12,0.88,0.06,61182.17448,47000000,0.020394058,0.001069433
0.12,0.88,0.07,62950.09992,46500000,0.017985743,0.001086224
0.12,0.88,0.08,68729.66759,46000000,0.017182417,0.001115518
0.12,0.88,0.09,109153.8744,45500000,0.024256417,0.001251417
0.12,0.88,0.1,149822.063,45000000,0.029964413,0.001391091
0.12,0.88,0.11,102224.8653,44500000,0.018586339,0.001257873
0.12,0.88,0.12,112871.2253,44000000,0.018811871,0.001305842
0.12,0.88,0.13,188662.0143,43500000,0.029024925,0.001563322
0.12,0.88,0.14,149369.2917,43000000,0.02133847,0.001454336
0.12,0.88,0.15,219599.5434,42500000,0.029279939,0.001701416
0.12,0.88,0.16,161072.4878,42000000,0.020134061,0.001527746
0.12,0.88,0.17,225454.8308,41500000,0.026524098,0.001762054
0.12,0.88,0.18,236226.1275,41000000,0.026247348,0.001820107
0.12,0.88,0.19,264934.3182,40500000,0.027887823,0.001941227
0.12,0.88,0.2,157950.3079,40000000,0.015795031,0.001593282
0.12,0.88,0.21,471801.7977,39500000,0.044933505,0.002719216
0.12,0.88,0.22,300225.0602,39000000,0.027293187,0.002141831
0.12,0.88,0.23,274882.6037,38500000,0.023902835,0.002078045
0.12,0.88,0.24,390348.3183,38000000,0.032529027,0.002528262
0.12,0.88,0.25,461934.9008,37500000,0.036954792,0.002827645
0.12,0.88,0.26,410255.3796,37000000,0.031558106,0.00267148
0.12,0.88,0.27,468578.535,36500000,0.034709521,0.002930458
0.12,0.88,0.28,395247.6638,36000000,0.028231976,0.002687683
0.12,0.88,0.29,586567.7415,35500000,0.040452948,0.003475566
0.12,0.88,0.3,385650.0084,35000000,0.025710001,0.002726324
0.12,0.88,0.31,739987.5993,34500000,0.047741135,0.004195204
0.12,0.88,0.32,365906.9066,34000000,0.022869182,0.00272571
0.12,0.88,0.33,515966.572,33500000,0.031270701,0.003389797
0.12,0.88,0.34,451801.8799,33000000,0.026576581,0.003170566
0.12,0.88,0.35,852996.3634,32500000,0.048742649,0.00493734
0.12,0.88,0.36,862486.4541,32000000,0.047915914,0.005055773
0.12,0.88,0.37,585544.1076,31500000,0.031651033,0.003912465
0.12,0.88,0.38,414566.9174,31000000,0.021819311,0.003207992
0.12,0.88,0.39,794264.2316,30500000,0.040731499,0.004993163
0.12,0.88,0.4,899740.3623,30000000,0.044987018,0.005565713
0.12,0.88,0.41,1214381.043,29500000,0.0592381,0.007144458
0.12,0.88,0.42,890211.0032,29000000,0.042391,0.005711939
0.12,0.88,0.43,1056310.452,28500000,0.049130719,0.006623283
0.12,0.88,0.44,767720.3682,28000000,0.03489638,0.005307135
0.12,0.88,0.45,800078.3097,27500000,0.035559036,0.005567409
0.12,0.88,0.46,650761.6928,27000000,0.028293987,0.004900855
0.12,0.88,0.47,755133.233,26500000,0.032133329,0.005541496
0.12,0.88,0.48,1212649.135,26000000,0.050527047,0.008097152
0.12,0.88,0.49,1064077.392,25500000,0.04343173,0.007445058
0.12,0.88,0.5,816517.9202,25000000,0.032660717,0.006215798
0.12,0.88,0.51,1822595.994,24500000,0.071474353,0.012057978
0.12,0.88,0.52,1542849.834,24000000,0.059340378,0.010686956
0.12,0.88,0.53,1455427.284,23500000,0.054921784,0.010396628
0.12,0.88,0.54,878089.9313,23000000,0.032521849,0.00712903
0.12,0.88,0.55,1886341.423,22500000,0.068594234,0.013524389
0.12,0.88,0.56,1153023.984,22000000,0.041179428,0.009192524
0.12,0.88,0.57,3143421.004,21500000,0.110295474,0.022291483
0.12,0.88,0.58,1392046.761,21000000,0.048001612,0.011214582
0.12,0.88,0.59,1378396.022,20500000,0.046725289,0.011395502
0.12,0.88,0.6,2675442.472,20000000,0.089181416,0.020707013
0.12,0.88,0.61,1042430.239,19500000,0.034178041,0.009582
0.12,0.88,0.62,1724730.007,19000000,0.055636452,0.014832553
0.12,0.88,0.63,7330011.533,18500000,0.232698779,0.057406276
0.12,0.88,0.64,3615918.254,18000000,0.112997445,0.030281036
0.12,0.88,0.65,2520843.161,17500000,0.077564405,0.022436465
0.12,0.88,0.66,1559648.44,17000000,0.047262074,0.015226483
0.12,0.88,0.67,4202807.913,16500000,0.125456953,0.037985825
0.12,0.88,0.68,2234983.474,16000000,0.065734808,0.022053723
0.12,0.88,0.69,4232830.539,15500000,0.12269074,0.04070704
0.12,0.88,0.7,2648351.925,15000000,0.075667198,0.027360568
0.12,0.88,0.71,3614234.576,14500000,0.101809425,0.037576954
0.12,0.88,0.72,2293785.833,14000000,0.063716273,0.02579021
0.12,0.88,0.73,2991894.676,13500000,0.081969717,0.03394435
0.12,0.88,0.74,4147842.621,13000000,0.112103855,0.047628668
0.12,0.88,0.75,4008838.004,12500000,0.106902347,0.047986616
0.12,0.88,0.76,3116742.246,12000000,0.082019533,0.039637766
0.12,0.88,0.77,3044957.098,11500000,0.079089795,0.040492991
0.12,0.88,0.78,2591157.075,11000000,0.066439925,0.036591138
0.12,0.88,0.79,9141694.674,10500000,0.231435308,0.125189601
0.12,0.88,0.8,4259850.587,10000000,0.106496265,0.063484832
0.12,0.88,0.81,5712635.574,9500000,0.14105273,0.088119827
0.12,0.88,0.82,7733789.24,9000000,0.188629006,0.124286721
0.12,0.88,0.83,5184609.833,8500000,0.124930357,0.089844141
0.12,0.88,0.84,13373200.15,8000000,0.318409527,0.237991417
0.12,0.88,0.85,6985055.6,7500000,0.164354249,0.135261221
0.12,0.88,0.86,2974232.341,7000000,0.069168194,0.065138339
0.12,0.88,0.87,4016094.098,6500000,0.092324002,0.092476189
0.12,0.88,0.88,6207611.713,6000000,0.141082084,0.151061724
0.12,0.88,0.89,10356381.22,5500000,0.232727668,0.269878668
0.12,0.88,0.9,7100884.713,5000000,0.157797438,0.206195922
0.12,0.88,0.91,2755437.512,4500000,0.060559066,0.094598068
0.12,0.88,0.92,9455146.277,4000000,0.205546658,0.33983167
0.12,0.88,0.93,16878931.35,3500000,0.362987771,0.684079357
0.12,0.88,0.94,9231170.013,3000000,0.196407873,0.44291579
0.12,0.88,0.95,10279476.14,2500000,0.216410024,0.590181212
0.12,0.88,0.96,25282928.86,2000000,0.526727685,1.784962948
0.12,0.88,0.97,6843716.284,1500000,0.141107552,0.665204541
0.12,0.88,0.98,8738204.501,1000000,0.178330704,1.264832077
0.12,0.88,0.99,7054309.677,500000,0.142511307,2.070247854
0.13,0.87,0.01,9213.875708,49500000,0.018427751,0.000952582
0.13,0.87,0.02,29530.42069,49000000,0.029530421,0.00102553
0.13,0.87,0.03,30392.32967,48500000,0.020261553,0.001038814
0.13,0.87,0.04,55002.52501,48000000,0.027501263,0.001127821
0.13,0.87,0.05,73834.10573,47500000,0.029533642,0.001200151
0.13,0.87,0.06,77021.51964,47000000,0.02567384,0.001223262
0.13,0.87,0.07,97413.41694,46500000,0.027832405,0.001303291
0.13,0.87,0.08,133143.3809,46000000,0.033285845,0.001435906
0.13,0.87,0.09,94249.97882,45500000,0.02094444,0.001321336
0.13,0.87,0.1,121196.9059,45000000,0.024239381,0.001427336
0.13,0.87,0.11,113680.1615,44500000,0.02066912,0.001417617
0.13,0.87,0.12,153407.9928,44000000,0.025567999,0.001571416
0.13,0.87,0.13,182566.7274,43500000,0.028087189,0.001691701
0.13,0.87,0.14,139773.9724,43000000,0.01996771,0.001559614
0.13,0.87,0.15,183478.2168,42500000,0.024463762,0.001734781
0.13,0.87,0.16,263489.7906,42000000,0.032936224,0.002045946
0.13,0.87,0.17,243068.8513,41500000,0.028596335,0.001995561
0.13,0.87,0.18,215774.1159,41000000,0.023974902,0.00191838
0.13,0.87,0.19,225526.7579,40500000,0.023739659,0.001978789
0.13,0.87,0.2,242227.8633,40000000,0.024222786,0.002067199
0.13,0.87,0.21,257454.5572,39500000,0.024519482,0.002152155
0.13,0.87,0.22,235278.8637,39000000,0.021388988,0.00209304
0.13,0.87,0.23,291556.9775,38500000,0.025352781,0.002343143
0.13,0.87,0.24,465559.685,38000000,0.03879664,0.003072269
0.13,0.87,0.25,236388.6386,37500000,0.018911091,0.002181287
0.13,0.87,0.26,493012.6748,37000000,0.037924052,0.003268465
0.13,0.87,0.27,399651.1688,36500000,0.02960379,0.002923177
0.13,0.87,0.28,446928.0701,36000000,0.031923434,0.003164052
0.13,0.87,0.29,409572.1619,35500000,0.028246356,0.003048152
0.13,0.87,0.3,949404.3136,35000000,0.063293621,0.005443827
0.13,0.87,0.31,401738.3877,34500000,0.025918606,0.003101891
0.13,0.87,0.32,827278.1031,34000000,0.051704881,0.005056192
0.13,0.87,0.33,705209.1234,33500000,0.042739947,0.00457598
0.13,0.87,0.34,823439.0015,33000000,0.048437588,0.005191696
0.13,0.87,0.35,919812.4566,32500000,0.052560712,0.005723801
0.13,0.87,0.36,729280.7023,32000000,0.040515595,0.004905236
0.13,0.87,0.37,453394.7257,31500000,0.024507823,0.00364745
0.13,0.87,0.38,793632.4225,31000000,0.041770128,0.005380074
0.13,0.87,0.39,592887.1689,30500000,0.03040447,0.004464539
0.13,0.87,0.4,738488.219,30000000,0.036924411,0.00527912
0.13,0.87,0.41,1509044.359,29500000,0.07361192,0.009352115
0.13,0.87,0.42,890553.9305,29000000,0.04240733,0.006260877
0.13,0.87,0.43,721373.3201,28500000,0.033552247,0.005465442
0.13,0.87,0.44,1412880.114,28000000,0.064221823,0.009329452
0.13,0.87,0.45,750512.4119,27500000,0.033356107,0.005825823
0.13,0.87,0.46,586885.1629,27000000,0.025516746,0.005009497
0.13,0.87,0.47,905727.2223,26500000,0.038541584,0.006938977
0.13,0.87,0.48,1012029.304,26000000,0.042167888,0.007695985
0.13,0.87,0.49,936380.2987,25500000,0.038219604,0.007394483
0.13,0.87,0.5,722351.9379,25000000,0.028894078,0.006236749
0.13,0.87,0.51,679159.364,24500000,0.026633701,0.00609519
0.13,0.87,0.52,1863401.959,24000000,0.071669306,0.013747636
0.13,0.87,0.53,1212918.169,23500000,0.045770497,0.009818651
0.13,0.87,0.54,2050802.847,23000000,0.075955661,0.015588163
0.13,0.87,0.55,1467694.786,22500000,0.053370719,0.011982122
0.13,0.87,0.56,1939485.556,22000000,0.069267341,0.015525196
0.13,0.87,0.57,2973530.821,21500000,0.104334415,0.023221599
0.13,0.87,0.58,1374317.185,21000000,0.047390248,0.01216005
0.13,0.87,0.59,1676311.388,20500000,0.056824115,0.01470352
0.13,0.87,0.6,1913473.819,20000000,0.063782461,0.016879798
0.13,0.87,0.61,2472399.174,19500000,0.081062268,0.021684389
0.13,0.87,0.62,3569195.365,19000000,0.115135334,0.031059644
0.13,0.87,0.63,999948.3927,18500000,0.031744393,0.010717349
0.13,0.87,0.64,1233406.693,18000000,0.038543959,0.012993363
0.13,0.87,0.65,1670373.71,17500000,0.051396114,0.0171732
0.13,0.87,0.66,2289528.687,17000000,0.069379657,0.02323361
0.13,0.87,0.67,3822167.767,16500000,0.11409456,0.038105797
0.13,0.87,0.68,2636786.458,16000000,0.077552543,0.027996675
0.13,0.87,0.69,1984508.053,15500000,0.057521973,0.022481231
0.13,0.87,0.7,2575600.347,15000000,0.073588581,0.029241641
0.13,0.87,0.71,3320397.562,14500000,0.093532326,0.038085396
0.13,0.87,0.72,2422707.223,14000000,0.067297423,0.029665336
0.13,0.87,0.73,2712548.871,13500000,0.074316407,0.03403951
0.13,0.87,0.74,7165349.279,13000000,0.193658089,0.087598539
0.13,0.87,0.75,4295828.399,12500000,0.114555424,0.056085624
0.13,0.87,0.76,3094501.255,12000000,0.081434244,0.043151989
0.13,0.87,0.77,5419155.366,11500000,0.140757282,0.075866351
0.13,0.87,0.78,3189989.371,11000000,0.081794599,0.048401234
0.13,0.87,0.79,3739636.175,10500000,0.094674334,0.058693335
0.13,0.87,0.8,3750307.696,10000000,0.093757692,0.061792497
0.13,0.87,0.81,4378153.239,9500000,0.108102549,0.07512971
0.13,0.87,0.82,3241621.773,9000000,0.079063946,0.060039235
0.13,0.87,0.83,2509904.535,8500000,0.060479627,0.050438766
0.13,0.87,0.84,4266401.25,8000000,0.101580982,0.087095209
0.13,0.87,0.85,2906685.31,7500000,0.068392596,0.065241823
0.13,0.87,0.86,4126579.96,7000000,0.095966976,0.096499504
0.13,0.87,0.87,3924449.884,6500000,0.090217239,0.099183419
0.13,0.87,0.88,7131774.684,6000000,0.162085788,0.189040822
0.13,0.87,0.89,4932789.695,5500000,0.110849207,0.145218778
0.13,0.87,0.9,13366687.12,5000000,0.297037492,0.417244759
0.13,0.87,0.91,6655761.165,4500000,0.146280465,0.23598552
0.13,0.87,0.92,8118638.173,4000000,0.176492134,0.321369409
0.13,0.87,0.93,6263117.866,3500000,0.134690707,0.286387584
0.13,0.87,0.94,4903375.509,3000000,0.104327138,0.264969028
0.13,0.87,0.95,13993806.41,2500000,0.294606451,0.873787862
0.13,0.87,0.96,9991776.484,2000000,0.20816201,0.786880952
0.13,0.87,0.97,7483116.799,1500000,0.154291068,0.794198488
0.13,0.87,0.98,6413744.853,1000000,0.130892752,1.029602476
0.13,0.87,0.99,10539524.83,500000,0.212919693,3.3440559
0.14,0.86,0.01,8355.053197,49500000,0.016710106,0.001034905
0.14,0.86,0.02,23021.99507,49000000,0.023021995,0.001095194
0.14,0.86,0.03,36008.67847,48500000,0.024005786,0.001150971
0.14,0.86,0.04,32654.37783,48000000,0.016327189,0.001151352
0.14,0.86,0.05,77301.79878,47500000,0.03092072,0.001319629
0.14,0.86,0.06,72259.31118,47000000,0.024086437,0.001315846
0.14,0.86,0.07,110382.7427,46500000,0.031537926,0.001466202
0.14,0.86,0.08,80985.09655,46000000,0.020246274,0.001375969
0.14,0.86,0.09,90256.93811,45500000,0.020057097,0.001424945
0.14,0.86,0.1,118293.6481,45000000,0.02365873,0.001544288
0.14,0.86,0.11,122031.7329,44500000,0.022187588,0.001575598
0.14,0.86,0.12,133803.6694,44000000,0.022300612,0.001637953
0.14,0.86,0.13,214950.0868,43500000,0.033069244,0.001966697
0.14,0.86,0.14,109122.9712,43000000,0.015588996,0.001580693
0.14,0.86,0.15,101186.1104,42500000,0.013491481,0.001568267
0.14,0.86,0.16,189045.7825,42000000,0.023630723,0.001934478
0.14,0.86,0.17,321036.1096,41500000,0.037768954,0.002486183
0.14,0.86,0.18,333462.9267,41000000,0.037051436,0.002566862
0.14,0.86,0.19,294279.9611,40500000,0.030976838,0.002437822
0.14,0.86,0.2,212302.9348,40000000,0.021230293,0.002127813
0.14,0.86,0.21,385114.202,39500000,0.036677543,0.002881597
0.14,0.86,0.22,784805.9031,39000000,0.071345991,0.00462121
0.14,0.86,0.23,241682.2697,38500000,0.02101585,0.002337507
0.14,0.86,0.24,303919.7207,38000000,0.025326643,0.002640375
0.14,0.86,0.25,521530.4587,37500000,0.041722437,0.00363968
0.14,0.86,0.26,272493.3826,37000000,0.020961029,0.002570636
0.14,0.86,0.27,288633.6601,36500000,0.021380271,0.002679322
0.14,0.86,0.28,569440.9007,36000000,0.04067435,0.004012465
0.14,0.86,0.29,626279.8349,35500000,0.043191713,0.004334994
0.14,0.86,0.3,489068.0448,35000000,0.032604536,0.003745606
0.14,0.86,0.31,805771.0416,34500000,0.051985228,0.005325039
0.14,0.86,0.32,354713.0381,34000000,0.022169565,0.003199262
0.14,0.86,0.33,392317.529,33500000,0.02377682,0.003433519
0.14,0.86,0.34,927384.2562,33000000,0.054552015,0.006179405
0.14,0.86,0.35,983210.8909,32500000,0.056183479,0.00655988
0.14,0.86,0.36,493723.2342,32000000,0.027429069,0.00412099
0.14,0.86,0.37,541065.9552,31500000,0.029246808,0.004436119
0.14,0.86,0.38,658238.0758,31000000,0.034644109,0.005135665
0.14,0.86,0.39,676764.3878,30500000,0.034705866,0.005320792
0.14,0.86,0.4,912115.7516,30000000,0.045605788,0.006712905
0.14,0.86,0.41,1316700.856,29500000,0.06422931,0.009105353
0.14,0.86,0.42,1250906.181,29000000,0.059566961,0.008885423
0.14,0.86,0.43,642374.9741,28500000,0.029877906,0.005493777
0.14,0.86,0.44,701291.3311,28000000,0.031876879,0.0059415
0.14,0.86,0.45,800545.2767,27500000,0.03557979,0.006649218
0.14,0.86,0.46,1017791.153,27000000,0.044251789,0.008109235
0.14,0.86,0.47,942102.0167,26500000,0.040089448,0.007787718
0.14,0.86,0.48,1611441.761,26000000,0.067143407,0.012214856
0.14,0.86,0.49,781985.2431,25500000,0.031917765,0.007049912
0.14,0.86,0.5,1245829.025,25000000,0.049833161,0.010273679
0.14,0.86,0.51,1598130.032,24500000,0.062671766,0.012872606
0.14,0.86,0.52,1059974.834,24000000,0.040768263,0.009415174
0.14,0.86,0.53,2402239.099,23500000,0.090650532,0.019105873
0.14,0.86,0.54,1945426.247,23000000,0.072052824,0.016221248
0.14,0.86,0.55,1619806.927,22500000,0.05890207,0.01417721
0.14,0.86,0.56,1839336.441,22000000,0.065690587,0.01615752
0.14,0.86,0.57,1541890.228,21500000,0.054101412,0.014234632
0.14,0.86,0.58,1467327.281,21000000,0.050597492,0.013983679
0.14,0.86,0.59,1351241.572,20500000,0.045804799,0.013383924
0.14,0.86,0.6,1092937.657,20000000,0.036431255,0.011572614
0.14,0.86,0.61,1556047.075,19500000,0.051017937,0.015815663
0.14,0.86,0.62,3572660.795,19000000,0.115247122,0.033868214
0.14,0.86,0.63,1923978.908,18500000,0.061078695,0.01997556
0.14,0.86,0.64,3991627.926,18000000,0.124738373,0.039618076
0.14,0.86,0.65,2188039.526,17500000,0.067324293,0.023624741
0.14,0.86,0.66,4472406.232,17000000,0.135527462,0.046648809
0.14,0.86,0.67,2060980.263,16500000,0.061521799,0.023777434
0.14,0.86,0.68,1726034.351,16000000,0.050765716,0.021042057
0.14,0.86,0.69,4193474.022,15500000,0.121549972,0.048174475
0.14,0.86,0.7,1623239.281,15000000,0.046378265,0.02130659
0.14,0.86,0.71,1847597.805,14500000,0.052045009,0.024612892
0.14,0.86,0.72,1687570.346,14000000,0.046876954,0.023592741
0.14,0.86,0.73,2062436.934,13500000,0.056505121,0.029081517
0.14,0.86,0.74,1284055.219,13000000,0.034704195,0.020249988
0.14,0.86,0.75,3942944.105,12500000,0.105145176,0.05641088
0.14,0.86,0.76,4268952.36,12000000,0.112340852,0.06327751
0.14,0.86,0.77,3695290.707,11500000,0.095981577,0.05773959
0.14,0.86,0.78,4324989.302,11000000,0.110897162,0.069879725
0.14,0.86,0.79,4115541.974,10500000,0.104190936,0.069893823
0.14,0.86,0.8,3477641.196,10000000,0.08694103,0.062788025
0.14,0.86,0.81,4482717.245,9500000,0.110684376,0.083679777
0.14,0.86,0.82,3376889.638,9000000,0.082363162,0.06790821
0.14,0.86,0.83,5251444.696,8500000,0.126540836,0.108564492
0.14,0.86,0.84,5668451.197,8000000,0.134963124,0.124019781
0.14,0.86,0.85,6488356.673,7500000,0.152667216,0.150467863
0.14,0.86,0.86,5828997.062,7000000,0.135558071,0.145564614
0.14,0.86,0.87,5802086.304,6500000,0.133381294,0.156083578
0.14,0.86,0.88,7886748.06,6000000,0.179244274,0.226874045
0.14,0.86,0.89,6806347.637,5500000,0.152951632,0.214855617
0.14,0.86,0.9,7404091.071,5000000,0.164535357,0.256247915
0.14,0.86,0.91,4653491.381,4500000,0.102274536,0.183089757
0.14,0.86,0.92,7755013.983,4000000,0.16858726,0.334997633
0.14,0.86,0.93,16254477.24,3500000,0.34955865,0.786997301
0.14,0.86,0.94,9532780.699,3000000,0.202825121,0.545508438
0.14,0.86,0.95,6557334.828,2500000,0.138049154,0.456699552
0.14,0.86,0.96,11304320.97,2000000,0.235506687,0.966625958
0.14,0.86,0.97,10057943.49,1500000,0.207380278,1.151526527
0.14,0.86,0.98,7790120.858,1000000,0.158982058,1.351743894
0.14,0.86,0.99,9071347.944,500000,0.183259554,3.150137394
0.15,0.85,0.01,11690.18863,49500000,0.023380377,0.001134007
0.15,0.85,0.02,20211.98297,49000000,0.020211983,0.001176901
0.15,0.85,0.03,22018.99817,48500000,0.014679332,0.001195745
0.15,0.85,0.04,40203.77214,48000000,0.020101886,0.001276431
0.15,0.85,0.05,47027.85495,47500000,0.018811142,0.001315742
0.15,0.85,0.06,64921.95744,47000000,0.021640652,0.001398308
0.15,0.85,0.07,101079.586,46500000,0.028879882,0.001553384
0.15,0.85,0.08,83982.93825,46000000,0.020995735,0.001503335
0.15,0.85,0.09,74375.69944,45500000,0.016527933,0.001481831
0.15,0.85,0.1,103932.0696,45000000,0.020786414,0.001616586
0.15,0.85,0.11,234676.8607,44500000,0.04266852,0.002163889
0.15,0.85,0.12,164386.1687,44000000,0.027397695,0.001900776
